難易度,問題文,正解,偽選択肢1,偽選択肢2,偽選択肢3
2,１を32こ集めた数は□□です。,32,22,42,5
2,１を33こ集めた数は□□です。,33,23,43,6
2,１を34こ集めた数は□□です。,34,24,44,7
2,１を35こ集めた数は□□です。,35,25,45,8
2,１を36こ集めた数は□□です。,36,26,46,9
2,１を37こ集めた数は□□です。,37,27,47,10
2,１を38こ集めた数は□□です。,38,28,48,11
2,１を39こ集めた数は□□です。,39,29,49,12
2,１を40こ集めた数は□□です。,40,30,50,4
2,１を41こ集めた数は□□です。,41,31,51,5
2,１を42こ集めた数は□□です。,42,32,52,6
2,１を43こ集めた数は□□です。,43,33,53,7
2,１を44こ集めた数は□□です。,44,34,54,8
2,１を45こ集めた数は□□です。,45,35,55,9
2,１を46こ集めた数は□□です。,46,36,56,10
2,１を47こ集めた数は□□です。,47,37,57,11
2,１を48こ集めた数は□□です。,48,38,58,12
2,１を49こ集めた数は□□です。,49,39,59,13
2,１を50こ集めた数は□□です。,50,40,60,5
2,１を51こ集めた数は□□です。,51,41,61,6
2,１を52こ集めた数は□□です。,52,42,62,7
2,１を53こ集めた数は□□です。,53,43,63,8
2,１を54こ集めた数は□□です。,54,44,64,9
2,１を55こ集めた数は□□です。,55,45,65,10
2,１を56こ集めた数は□□です。,56,46,66,11
2,１を57こ集めた数は□□です。,57,47,67,12
2,１を58こ集めた数は□□です。,58,48,68,13
2,１を59こ集めた数は□□です。,59,49,69,14
2,１を60こ集めた数は□□です。,60,50,70,6
2,１を61こ集めた数は□□です。,61,51,71,7
2,１を62こ集めた数は□□です。,62,52,72,8
2,１を63こ集めた数は□□です。,63,53,73,9
2,１を64こ集めた数は□□です。,64,54,74,10
2,１を65こ集めた数は□□です。,65,55,75,11
2,１を66こ集めた数は□□です。,66,56,76,12
2,１を67こ集めた数は□□です。,67,57,77,13
2,１を68こ集めた数は□□です。,68,58,78,14
2,１を69こ集めた数は□□です。,69,59,79,15
2,１を70こ集めた数は□□です。,70,60,80,7
2,１を71こ集めた数は□□です。,71,61,81,8
2,１を72こ集めた数は□□です。,72,62,82,9
2,１を73こ集めた数は□□です。,73,63,83,10
2,１を74こ集めた数は□□です。,74,64,84,11
2,１を75こ集めた数は□□です。,75,65,85,12
2,１を76こ集めた数は□□です。,76,66,86,13
2,１を77こ集めた数は□□です。,77,67,87,14
2,１を78こ集めた数は□□です。,78,68,88,15
2,１を79こ集めた数は□□です。,79,69,89,16
2,１を80こ集めた数は□□です。,80,70,90,8
2,１を81こ集めた数は□□です。,81,71,91,9
2,１を82こ集めた数は□□です。,82,72,92,10
2,１を83こ集めた数は□□です。,83,73,93,11
2,１を84こ集めた数は□□です。,84,74,94,12
2,１を85こ集めた数は□□です。,85,75,95,13
2,１を86こ集めた数は□□です。,86,76,96,14
2,１を87こ集めた数は□□です。,87,77,97,15
2,１を88こ集めた数は□□です。,88,78,98,16
2,１を89こ集めた数は□□です。,89,79,99,17
2,１を90こ集めた数は□□です。,90,80,100,9
2,１を91こ集めた数は□□です。,91,81,101,10
2,１を92こ集めた数は□□です。,92,82,102,11
2,１を93こ集めた数は□□です。,93,83,103,12
2,１を94こ集めた数は□□です。,94,84,104,13
2,１を95こ集めた数は□□です。,95,85,105,14
2,１を96こ集めた数は□□です。,96,86,106,15
2,１を97こ集めた数は□□です。,97,87,107,16
2,１を98こ集めた数は□□です。,98,88,108,17
2,１を99こ集めた数は□□です。,99,89,109,18
2,100は10を□□こあつめた数です。,10,100,0,0
2,110は10を□□こあつめた数です。,11,110,1,10
2,120は10を□□こあつめた数です。,12,120,2,20
2,130は10を□□こあつめた数です。,13,130,3,30
2,140は10を□□こあつめた数です。,14,140,4,40
2,150は10を□□こあつめた数です。,15,150,5,50
2,160は10を□□こあつめた数です。,16,160,6,60
2,170は10を□□こあつめた数です。,17,170,7,70
2,180は10を□□こあつめた数です。,18,180,8,80
2,190は10を□□こあつめた数です。,19,190,9,90
2,200は10を□□こあつめた数です。,20,200,10,0
2,210は10を□□こあつめた数です。,21,210,11,10
2,220は10を□□こあつめた数です。,22,220,12,20
2,230は10を□□こあつめた数です。,23,230,13,30
2,240は10を□□こあつめた数です。,24,240,14,40
2,250は10を□□こあつめた数です。,25,250,15,50
2,260は10を□□こあつめた数です。,26,260,16,60
2,270は10を□□こあつめた数です。,27,270,17,70
2,280は10を□□こあつめた数です。,28,280,18,80
2,290は10を□□こあつめた数です。,29,290,19,90
2,300は10を□□こあつめた数です。,30,300,20,0
2,310は10を□□こあつめた数です。,31,310,21,10
2,320は10を□□こあつめた数です。,32,320,22,20
2,330は10を□□こあつめた数です。,33,330,23,30
2,340は10を□□こあつめた数です。,34,340,24,40
2,350は10を□□こあつめた数です。,35,350,25,50
2,360は10を□□こあつめた数です。,36,360,26,60
2,370は10を□□こあつめた数です。,37,370,27,70
2,380は10を□□こあつめた数です。,38,380,28,80
2,390は10を□□こあつめた数です。,39,390,29,90
2,400は10を□□こあつめた数です。,40,400,30,0
2,410は10を□□こあつめた数です。,41,410,31,10
2,420は10を□□こあつめた数です。,42,420,32,20
2,430は10を□□こあつめた数です。,43,430,33,30
2,440は10を□□こあつめた数です。,44,440,34,40
2,450は10を□□こあつめた数です。,45,450,35,50
2,460は10を□□こあつめた数です。,46,460,36,60
2,470は10を□□こあつめた数です。,47,470,37,70
2,480は10を□□こあつめた数です。,48,480,38,80
2,490は10を□□こあつめた数です。,49,490,39,90
2,500は10を□□こあつめた数です。,50,500,40,0
2,510は10を□□こあつめた数です。,51,510,41,10
2,520は10を□□こあつめた数です。,52,520,42,20
2,530は10を□□こあつめた数です。,53,530,43,30
2,540は10を□□こあつめた数です。,54,540,44,40
2,550は10を□□こあつめた数です。,55,550,45,50
2,560は10を□□こあつめた数です。,56,560,46,60
2,570は10を□□こあつめた数です。,57,570,47,70
2,580は10を□□こあつめた数です。,58,580,48,80
2,590は10を□□こあつめた数です。,59,590,49,90
2,600は10を□□こあつめた数です。,60,600,50,0
2,610は10を□□こあつめた数です。,61,610,51,10
2,620は10を□□こあつめた数です。,62,620,52,20
2,630は10を□□こあつめた数です。,63,630,53,30
2,640は10を□□こあつめた数です。,64,640,54,40
2,650は10を□□こあつめた数です。,65,650,55,50
2,660は10を□□こあつめた数です。,66,660,56,60
2,670は10を□□こあつめた数です。,67,670,57,70
2,680は10を□□こあつめた数です。,68,680,58,80
2,690は10を□□こあつめた数です。,69,690,59,90
2,700は10を□□こあつめた数です。,70,700,60,0
2,710は10を□□こあつめた数です。,71,710,61,10
2,720は10を□□こあつめた数です。,72,720,62,20
2,730は10を□□こあつめた数です。,73,730,63,30
2,740は10を□□こあつめた数です。,74,740,64,40
2,750は10を□□こあつめた数です。,75,750,65,50
2,760は10を□□こあつめた数です。,76,760,66,60
2,770は10を□□こあつめた数です。,77,770,67,70
2,780は10を□□こあつめた数です。,78,780,68,80
2,790は10を□□こあつめた数です。,79,790,69,90
2,800は10を□□こあつめた数です。,80,800,70,0
2,810は10を□□こあつめた数です。,81,810,71,10
2,820は10を□□こあつめた数です。,82,820,72,20
2,830は10を□□こあつめた数です。,83,830,73,30
2,840は10を□□こあつめた数です。,84,840,74,40
2,850は10を□□こあつめた数です。,85,850,75,50
2,860は10を□□こあつめた数です。,86,860,76,60
2,870は10を□□こあつめた数です。,87,870,77,70
2,880は10を□□こあつめた数です。,88,880,78,80
2,890は10を□□こあつめた数です。,89,890,79,90
2,900は10を□□こあつめた数です。,90,900,80,0
2,910は10を□□こあつめた数です。,91,910,81,10
2,920は10を□□こあつめた数です。,92,920,82,20
2,930は10を□□こあつめた数です。,93,930,83,30
2,940は10を□□こあつめた数です。,94,940,84,40
2,950は10を□□こあつめた数です。,95,950,85,50
2,960は10を□□こあつめた数です。,96,960,86,60
2,970は10を□□こあつめた数です。,97,970,87,70
2,980は10を□□こあつめた数です。,98,980,88,80
2,990は10を□□こあつめた数です。,99,990,89,90
2,100−□□□−□□□−400−500,200300,300400,110120,150200
2,110−□□□−□□□−410−510,210310,310410,120130,160210
2,120−□□□−□□□−420−520,220320,320420,130140,170220
2,130−□□□−□□□−430−530,230330,330430,140150,180230
2,140−□□□−□□□−440−540,240340,340440,150160,190240
2,160−□□□−□□□−460−560,260360,360460,170180,210260
2,170−□□□−□□□−470−570,270370,370470,180190,220270
2,180−□□□−□□□−480−580,280380,380480,190200,230280
2,190−□□□−□□□−490−590,290390,390490,200210,240290
2,200−□□□−□□□−500−600,300400,400500,210220,250300
2,210−□□□−□□□−510−610,310410,410510,220230,260310
2,220−□□□−□□□−520−620,320420,420520,230240,270320
2,230−□□□−□□□−530−630,330430,430530,240250,280330
2,240−□□□−□□□−540−640,340440,440540,250260,290340
2,250−□□□−□□□−550−650,350450,450550,260270,300350
2,260−□□□−□□□−560−660,360460,460560,270280,310360
2,270−□□□−□□□−570−670,370470,470570,280290,320370
2,280−□□□−□□□−580−680,380480,480580,290300,330380
2,290−□□□−□□□−590−690,390490,490590,300310,340390
2,300−□□□−□□□−600−700,400500,500600,310320,350400
2,310−□□□−□□□−610−710,410510,510610,320330,360410
2,320−□□□−□□□−620−720,420520,520620,330340,370420
2,330−□□□−□□□−630−730,430530,530630,340350,380430
2,340−□□□−□□□−640−740,440540,540640,350360,390440
2,350−□□□−□□□−650−750,450550,550650,360370,400450
2,360−□□□−□□□−660−760,460560,560660,370380,410460
2,370−□□□−□□□−670−770,470570,570670,380390,420470
2,380−□□□−□□□−680−780,480580,580680,390400,430480
2,390−□□□−□□□−690−790,490590,590690,400410,440490
2,400−□□□−□□□−700−800,500600,600700,410420,450500
2,410−□□□−□□□−710−810,510610,610710,420430,460510
2,420−□□□−□□□−720−820,520620,620720,430440,470520
2,430−□□□−□□□−730−830,530630,630730,440450,480530
2,440−□□□−□□□−740−840,540640,640740,450460,490540
2,450−□□□−□□□−750−850,550650,650750,460470,500550
2,460−□□□−□□□−760−860,560660,660760,470480,510560
2,470−□□□−□□□−770−870,570670,670770,480490,520570
2,480−□□□−□□□−780−880,580680,680780,490500,530580
2,490−□□□−□□□−790−890,590690,690790,500510,540590
2,500−□□□−□□□−800−900,600700,700800,510520,550600
2,510−□□□−□□□−810−910,610710,710810,520530,560610
2,520−□□□−□□□−820−920,620720,720820,530540,570620
2,530−□□□−□□□−830−930,630730,730830,540550,580630
2,540−□□□−□□□−840−940,640740,740840,550560,590640
2,550−□□□−□□□−850−950,650750,750850,560570,600650
2,560−□□□−□□□−860−960,660760,760860,570580,610660
2,570−□□□−□□□−870−970,670770,770870,580590,620670
2,580−□□□−□□□−880−980,680780,780880,590600,630680
2,590−□□□−□□□−890−990,690790,790890,600610,640690
2,600−□□□−□□□−900−1000,700800,800900,610620,650700
3,784より68大きい数は□□□です。,852,842,862,832
3,993より66小さい数は□□□です。,927,917,937,947
3,794より52大きい数は□□□です。,846,836,856,826
3,976より41大きい数は□□□です。,1017,1007,1027,997
3,377より52大きい数は□□□です。,429,419,439,409
3,736より51大きい数は□□□です。,787,777,797,767
3,550より52大きい数は□□□です。,602,592,612,582
3,538より64小さい数は□□□です。,474,464,484,494
3,903より22大きい数は□□□です。,925,915,935,905
3,264より23大きい数は□□□です。,287,277,297,267
3,791より81大きい数は□□□です。,872,862,882,852
3,436より66大きい数は□□□です。,502,492,512,482
3,709より76小さい数は□□□です。,633,623,643,653
3,514より39大きい数は□□□です。,553,543,563,533
3,176より50小さい数は□□□です。,126,116,136,146
3,324より17小さい数は□□□です。,307,297,317,327
3,666より27大きい数は□□□です。,693,683,703,673
3,583より84大きい数は□□□です。,667,657,677,647
3,319−323−327−331−□□□,333,332,330,341
3,347より81大きい数は□□□です。,428,418,438,408
3,506より29大きい数は□□□です。,535,525,545,515
3,150より75小さい数は□□□です。,75,65,85,95
3,256より48大きい数は□□□です。,304,294,314,284
3,847より48大きい数は□□□です。,895,885,905,875
3,725より12小さい数は□□□です。,713,703,723,733
3,184より85小さい数は□□□です。,99,89,109,119
3,706より45大きい数は□□□です。,751,741,761,731
3,636より26小さい数は□□□です。,610,600,620,630
3,658より72大きい数は□□□です。,730,720,740,710
3,569より14小さい数は□□□です。,555,545,565,575
3,983より21大きい数は□□□です。,1004,994,1014,984
3,319より48小さい数は□□□です。,271,261,281,291
3,457より16小さい数は□□□です。,441,431,451,461
3,436より13大きい数は□□□です。,449,439,459,429
3,406より49大きい数は□□□です。,455,445,465,435
3,868より41小さい数は□□□です。,827,817,837,847
3,737より47小さい数は□□□です。,690,680,700,710
3,813より68小さい数は□□□です。,745,735,755,765
3,868より66大きい数は□□□です。,934,924,944,914
3,808−814−820−826−□□□,828,827,825,836
3,386より50大きい数は□□□です。,436,426,446,416
3,995より27大きい数は□□□です。,1022,1012,1032,1002
3,155より41大きい数は□□□です。,196,186,206,176
3,367より83大きい数は□□□です。,450,440,460,430
3,905より54小さい数は□□□です。,851,841,861,871
3,847より23小さい数は□□□です。,824,814,834,844
3,293より67大きい数は□□□です。,360,350,370,340
3,654より86小さい数は□□□です。,568,558,578,588
3,511より10小さい数は□□□です。,501,491,511,521
3,822−828−834−840−□□□,842,841,839,850
3,158より73大きい数は□□□です。,231,221,241,211
3,587より17大きい数は□□□です。,604,594,614,584
3,314より67小さい数は□□□です。,247,237,257,267
3,558より55大きい数は□□□です。,613,603,623,593
3,436より65小さい数は□□□です。,371,361,381,391
3,900より32小さい数は□□□です。,868,858,878,888
3,687より96小さい数は□□□です。,591,581,601,611
3,113より22小さい数は□□□です。,91,81,101,111
3,396−402−408−414−□□□,416,415,413,424
3,218より76小さい数は□□□です。,142,132,152,162
3,326より79小さい数は□□□です。,247,237,257,267
3,814より28小さい数は□□□です。,786,776,796,806
3,353より33大きい数は□□□です。,386,376,396,366
3,836より98大きい数は□□□です。,934,924,944,914
3,754より49小さい数は□□□です。,705,695,715,725
3,402より20小さい数は□□□です。,382,372,392,402
3,770より94小さい数は□□□です。,676,666,686,696
3,771より77大きい数は□□□です。,848,838,858,828
3,881より33大きい数は□□□です。,914,904,924,894
3,916より52小さい数は□□□です。,864,854,874,884
3,586より18大きい数は□□□です。,604,594,614,584
3,794より61小さい数は□□□です。,733,723,743,753
3,824−829−834−839−□□□,841,840,838,849
3,600より37小さい数は□□□です。,563,553,573,583
3,361より28小さい数は□□□です。,333,323,343,353
3,497より44小さい数は□□□です。,453,443,463,473
3,366より32大きい数は□□□です。,398,388,408,378
3,153より73小さい数は□□□です。,80,70,90,100
3,803より61大きい数は□□□です。,864,854,874,844
3,509より64大きい数は□□□です。,573,563,583,553
3,540より38小さい数は□□□です。,502,492,512,522
3,916より47大きい数は□□□です。,963,953,973,943
3,969より46小さい数は□□□です。,923,913,933,943
3,201より14小さい数は□□□です。,187,177,197,207
3,910より26大きい数は□□□です。,936,926,946,916
3,645より70小さい数は□□□です。,575,565,585,595
3,400より86小さい数は□□□です。,314,304,324,334
3,110より76大きい数は□□□です。,186,176,196,166
3,726より30小さい数は□□□です。,696,686,706,716
3,958より80大きい数は□□□です。,1038,1028,1048,1018
3,901より60小さい数は□□□です。,841,831,851,861
3,879より35大きい数は□□□です。,914,904,924,894
3,642より14大きい数は□□□です。,656,646,666,636
3,867より53小さい数は□□□です。,814,804,824,834
3,396より40大きい数は□□□です。,436,426,446,416
3,571より75小さい数は□□□です。,496,486,506,516
3,422より44大きい数は□□□です。,466,456,476,446
3,718より12大きい数は□□□です。,730,720,740,710
3,535より19小さい数は□□□です。,516,506,526,536
3,907より83小さい数は□□□です。,824,814,834,844
3,802より48大きい数は□□□です。,850,840,860,830
3,252より98小さい数は□□□です。,154,144,164,174
3,608より51大きい数は□□□です。,659,649,669,639
3,716より36大きい数は□□□です。,752,742,762,732
3,790より26大きい数は□□□です。,816,806,826,796
3,546より53小さい数は□□□です。,493,483,503,513
3,256より14大きい数は□□□です。,270,260,280,250
3,730より37大きい数は□□□です。,767,757,777,747
3,750より19大きい数は□□□です。,769,759,779,749
3,970より58小さい数は□□□です。,912,902,922,932
3,742より38小さい数は□□□です。,704,694,714,724
3,297より75大きい数は□□□です。,372,362,382,352
3,825より86大きい数は□□□です。,911,901,921,891
3,651より24大きい数は□□□です。,675,665,685,655
3,780より88小さい数は□□□です。,692,682,702,712
3,414より32大きい数は□□□です。,446,436,456,426
3,210より35小さい数は□□□です。,175,165,185,195
3,690より33小さい数は□□□です。,657,647,667,677
3,839より35大きい数は□□□です。,874,864,884,854
3,903より86小さい数は□□□です。,817,807,827,837
3,536より21大きい数は□□□です。,557,547,567,537
3,577より96小さい数は□□□です。,481,471,491,501
3,247より29小さい数は□□□です。,218,208,228,238
3,899より95大きい数は□□□です。,994,984,1004,974
3,326より77大きい数は□□□です。,403,393,413,383
3,392より68小さい数は□□□です。,324,314,334,344
3,918より20小さい数は□□□です。,898,888,908,918
3,567より90小さい数は□□□です。,477,467,487,497
3,232より65小さい数は□□□です。,167,157,177,187
3,823より90大きい数は□□□です。,913,903,923,893
3,243より45大きい数は□□□です。,288,278,298,268
3,415より96小さい数は□□□です。,319,309,329,339
3,653より26小さい数は□□□です。,627,617,637,647
3,944より14大きい数は□□□です。,958,948,968,938
3,536より75大きい数は□□□です。,611,601,621,591
3,829より41大きい数は□□□です。,870,860,880,850
3,135より91大きい数は□□□です。,226,216,236,206
3,932より91小さい数は□□□です。,841,831,851,861
3,204より99大きい数は□□□です。,303,293,313,283
3,192より51大きい数は□□□です。,243,233,253,223
3,702より19大きい数は□□□です。,721,711,731,701
3,613より94大きい数は□□□です。,707,697,717,687
3,246より63大きい数は□□□です。,309,299,319,289
3,743より33大きい数は□□□です。,776,766,786,756
3,536より90大きい数は□□□です。,626,616,636,606
3,200より49小さい数は□□□です。,151,141,161,171
3,923より47小さい数は□□□です。,876,866,886,896
3,165より30大きい数は□□□です。,195,185,205,175
3,438より78大きい数は□□□です。,516,506,526,496
3,373より97小さい数は□□□です。,276,266,286,296
3,767より22小さい数は□□□です。,745,735,755,765
3,253より32小さい数は□□□です。,221,211,231,241
3,676より73小さい数は□□□です。,603,593,613,623
3,281より38大きい数は□□□です。,319,309,329,299
3,815より45大きい数は□□□です。,860,850,870,840
3,791より53小さい数は□□□です。,738,728,748,758
3,428より95大きい数は□□□です。,523,513,533,503
3,846より86小さい数は□□□です。,760,750,770,780
3,255より30大きい数は□□□です。,285,275,295,265
3,498より19大きい数は□□□です。,517,507,527,497
3,745より94小さい数は□□□です。,651,641,661,671
3,313より86小さい数は□□□です。,227,217,237,247
3,759より47小さい数は□□□です。,712,702,722,732
3,974より13大きい数は□□□です。,987,977,997,967
3,386より60大きい数は□□□です。,446,436,456,426
3,261より20小さい数は□□□です。,241,231,251,261
3,348より12大きい数は□□□です。,360,350,370,340
3,312より77大きい数は□□□です。,389,379,399,369
3,358より76大きい数は□□□です。,434,424,444,414
3,225より26大きい数は□□□です。,251,241,261,231
3,576より62小さい数は□□□です。,514,504,524,534
3,324より81小さい数は□□□です。,243,233,253,263
3,831より90小さい数は□□□です。,741,731,751,761
3,703より69小さい数は□□□です。,634,624,644,654
3,628より73大きい数は□□□です。,701,691,711,681
3,687より61大きい数は□□□です。,748,738,758,728
3,154より98大きい数は□□□です。,252,242,262,232
3,318より84大きい数は□□□です。,402,392,412,382
3,793より54大きい数は□□□です。,847,837,857,827
3,439より20小さい数は□□□です。,419,409,429,439
3,679より62小さい数は□□□です。,617,607,627,637
3,424より60小さい数は□□□です。,364,354,374,384
3,170より73小さい数は□□□です。,97,87,107,117
3,256より35大きい数は□□□です。,291,281,301,271
3,464より21小さい数は□□□です。,443,433,453,463
3,136より21大きい数は□□□です。,157,147,167,137
3,912より34大きい数は□□□です。,946,936,956,926
3,265より77大きい数は□□□です。,342,332,352,322
3,720より16大きい数は□□□です。,736,726,746,716
3,239より34小さい数は□□□です。,205,195,215,225
3,254より44大きい数は□□□です。,298,288,308,278
3,108より60小さい数は□□□です。,48,38,58,68
3,213より88大きい数は□□□です。,301,291,311,281
3,674より22大きい数は□□□です。,696,686,706,676
3,225より66小さい数は□□□です。,159,149,169,179
3,178より24大きい数は□□□です。,202,192,212,182
3,528より47大きい数は□□□です。,575,565,585,555
3,365より88小さい数は□□□です。,277,267,287,297
3,928より75小さい数は□□□です。,853,843,863,873
3,912より71大きい数は□□□です。,983,973,993,963
3,356より63小さい数は□□□です。,293,283,303,313
3,361より99大きい数は□□□です。,460,450,470,440
3,821より91大きい数は□□□です。,912,902,922,892
3,714より65小さい数は□□□です。,649,639,659,669
3,968より39大きい数は□□□です。,1007,997,1017,987
3,245より29大きい数は□□□です。,274,264,284,254
3,733より38小さい数は□□□です。,695,685,705,715
3,419より59小さい数は□□□です。,360,350,370,380
3,831より21大きい数は□□□です。,852,842,862,832
3,483より34大きい数は□□□です。,517,507,527,497
3,594より77大きい数は□□□です。,671,661,681,651
3,221より91大きい数は□□□です。,312,302,322,292
3,385より64小さい数は□□□です。,321,311,331,341
3,859より66小さい数は□□□です。,793,783,803,813
3,961より15大きい数は□□□です。,976,966,986,956
3,209より39大きい数は□□□です。,248,238,258,228
3,846より48小さい数は□□□です。,798,788,808,818
3,797より42小さい数は□□□です。,755,745,765,775
3,416より79大きい数は□□□です。,495,485,505,475
3,697より82大きい数は□□□です。,779,769,789,759
3,150より65小さい数は□□□です。,85,75,95,105
3,330より35大きい数は□□□です。,365,355,375,345
3,199より18小さい数は□□□です。,181,171,191,201
3,455より43大きい数は□□□です。,498,488,508,478
3,316より16小さい数は□□□です。,300,290,310,320
3,411より65小さい数は□□□です。,346,336,356,366
3,906より77小さい数は□□□です。,829,819,839,849
3,590より22小さい数は□□□です。,568,558,578,588
3,882より41小さい数は□□□です。,841,831,851,861
3,178より34大きい数は□□□です。,212,202,222,192
3,547より73大きい数は□□□です。,620,610,630,600
3,914より58大きい数は□□□です。,972,962,982,952
3,443より36小さい数は□□□です。,407,397,417,427
3,414より98小さい数は□□□です。,316,306,326,336
3,939より41小さい数は□□□です。,898,888,908,918
3,739より44小さい数は□□□です。,695,685,705,715
3,292より70大きい数は□□□です。,362,352,372,342
3,708より67小さい数は□□□です。,641,631,651,661
3,725より21大きい数は□□□です。,746,736,756,726
3,121より64大きい数は□□□です。,185,175,195,165
3,926より40小さい数は□□□です。,886,876,896,906
3,669より51大きい数は□□□です。,720,710,730,700
3,116より20大きい数は□□□です。,136,126,146,116
3,685より62大きい数は□□□です。,747,737,757,727
3,197より48大きい数は□□□です。,245,235,255,225
3,946より40大きい数は□□□です。,986,976,996,966
3,276より67小さい数は□□□です。,209,199,219,229
3,310より77大きい数は□□□です。,387,377,397,367
3,391より32小さい数は□□□です。,359,349,369,379
3,529より66大きい数は□□□です。,595,585,605,575
3,306より88大きい数は□□□です。,394,384,404,374
3,438より45大きい数は□□□です。,483,473,493,463
3,105より66小さい数は□□□です。,39,29,49,59
3,315より96大きい数は□□□です。,411,401,421,391
3,537より57小さい数は□□□です。,480,470,490,500
3,735より47大きい数は□□□です。,782,772,792,762
3,933より30小さい数は□□□です。,903,893,913,923
3,650より32大きい数は□□□です。,682,672,692,662
3,186より14大きい数は□□□です。,200,190,210,180
3,951より56小さい数は□□□です。,895,885,905,915
3,555より86大きい数は□□□です。,641,631,651,621
3,604より74小さい数は□□□です。,530,520,540,550
3,380より70大きい数は□□□です。,450,440,460,430
3,824より59小さい数は□□□です。,765,755,775,785
3,133より22大きい数は□□□です。,155,145,165,135
3,437より69小さい数は□□□です。,368,358,378,388
3,135より20小さい数は□□□です。,115,105,125,135
3,216より10小さい数は□□□です。,206,196,216,226
3,751より54大きい数は□□□です。,805,795,815,785
3,231より35小さい数は□□□です。,196,186,206,216
3,176より79大きい数は□□□です。,255,245,265,235
3,631より74大きい数は□□□です。,705,695,715,685
3,369より57大きい数は□□□です。,426,416,436,406
3,424−429−434−439−□□□,441,440,438,449
3,169より86大きい数は□□□です。,255,245,265,235
3,658より59大きい数は□□□です。,717,707,727,697
3,118より77大きい数は□□□です。,195,185,205,175
3,996より85小さい数は□□□です。,911,901,921,931
3,516より22小さい数は□□□です。,494,484,504,514
3,110より22大きい数は□□□です。,132,122,142,112
3,809より96大きい数は□□□です。,905,895,915,885
3,609より86大きい数は□□□です。,695,685,705,675
3,175より84大きい数は□□□です。,259,249,269,239
3,936より40大きい数は□□□です。,976,966,986,956
3,217より58小さい数は□□□です。,159,149,169,179
3,956より23大きい数は□□□です。,979,969,989,959
3,345より36小さい数は□□□です。,309,299,319,329
3,430より70大きい数は□□□です。,500,490,510,480
3,106より59大きい数は□□□です。,165,155,175,145
3,158より44大きい数は□□□です。,202,192,212,182
3,425より89大きい数は□□□です。,514,504,524,494
3,149より97小さい数は□□□です。,52,42,62,72
3,267より43小さい数は□□□です。,224,214,234,244
3,106より58小さい数は□□□です。,48,38,58,68
3,831より44小さい数は□□□です。,787,777,797,807
3,819より52大きい数は□□□です。,871,861,881,851
3,365より22大きい数は□□□です。,387,377,397,367
3,254より84大きい数は□□□です。,338,328,348,318
3,856−862−868−874−□□□,876,875,873,884
3,216より39大きい数は□□□です。,255,245,265,235
3,373より42小さい数は□□□です。,331,321,341,351
3,806より60大きい数は□□□です。,866,856,876,846
3,423より45大きい数は□□□です。,468,458,478,448
3,256より17小さい数は□□□です。,239,229,249,259
3,496より21大きい数は□□□です。,517,507,527,497
3,729より62小さい数は□□□です。,667,657,677,687
3,943より23大きい数は□□□です。,966,956,976,946
3,183より55小さい数は□□□です。,128,118,138,148
3,669より40大きい数は□□□です。,709,699,719,689
3,468より24小さい数は□□□です。,444,434,454,464
3,928より52小さい数は□□□です。,876,866,886,896
3,804より77大きい数は□□□です。,881,871,891,861
3,563より79大きい数は□□□です。,642,632,652,622
3,670より27大きい数は□□□です。,697,687,707,677
3,636より59小さい数は□□□です。,577,567,587,597
3,481より76大きい数は□□□です。,557,547,567,537
3,469より42大きい数は□□□です。,511,501,521,491
3,283より98大きい数は□□□です。,381,371,391,361
3,825より34大きい数は□□□です。,859,849,869,839
3,943より66大きい数は□□□です。,1009,999,1019,989
3,358より97大きい数は□□□です。,455,445,465,435
3,273より48小さい数は□□□です。,225,215,235,245
3,919より18小さい数は□□□です。,901,891,911,921
3,685より54小さい数は□□□です。,631,621,641,651
3,631より40小さい数は□□□です。,591,581,601,611
3,166より87大きい数は□□□です。,253,243,263,233
3,561より22大きい数は□□□です。,583,573,593,563
3,247より16大きい数は□□□です。,263,253,273,243
3,986より55小さい数は□□□です。,931,921,941,951
3,882より16大きい数は□□□です。,898,888,908,878
3,390より47大きい数は□□□です。,437,427,447,417
3,703より67大きい数は□□□です。,770,760,780,750
3,498より78小さい数は□□□です。,420,410,430,440
3,368より87大きい数は□□□です。,455,445,465,435
3,682より71小さい数は□□□です。,611,601,621,631
3,118より68小さい数は□□□です。,50,40,60,70
3,652より12小さい数は□□□です。,640,630,650,660
3,274より63大きい数は□□□です。,337,327,347,317
3,823より75大きい数は□□□です。,898,888,908,878
3,453より36大きい数は□□□です。,489,479,499,469
3,181より16大きい数は□□□です。,197,187,207,177
3,484より61小さい数は□□□です。,423,413,433,443
3,354より84小さい数は□□□です。,270,260,280,290
3,488より55大きい数は□□□です。,543,533,553,523
3,110より72大きい数は□□□です。,182,172,192,162
3,701より44小さい数は□□□です。,657,647,667,677
3,615より72大きい数は□□□です。,687,677,697,667
3,529より85小さい数は□□□です。,444,434,454,464
3,152より16小さい数は□□□です。,136,126,146,156
3,973より59大きい数は□□□です。,1032,1022,1042,1012
3,704より47大きい数は□□□です。,751,741,761,731
3,126より99小さい数は□□□です。,27,17,37,47
3,522より94大きい数は□□□です。,616,606,626,596
3,764より47小さい数は□□□です。,717,707,727,737
3,895より43小さい数は□□□です。,852,842,862,872
3,711より70大きい数は□□□です。,781,771,791,761
3,858より94大きい数は□□□です。,952,942,962,932
3,858より55小さい数は□□□です。,803,793,813,823
